Temp,SpO2,Heart_rate,Anomaly
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.7,98,73,FALSE
27.7,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.7,98,73,FALSE
27.7,98,73,FALSE
27.7,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.7,98,73,FALSE
27.7,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,TRUE
27.8,98,73,TRUE
27.8,98,73,TRUE
27.8,98,73,TRUE
27.8,98,73,TRUE
27.8,98,73,TRUE
27.9,98,73,TRUE
27.9,98,73,TRUE
27.9,98,73,TRUE
27.8,98,73,TRUE
27.8,98,73,TRUE
27.8,98,73,TRUE
27.8,98,73,TRUE
27.8,98,73,TRUE
27.9,98,73,TRUE
27.9,98,73,TRUE
27.9,98,73,TRUE
27.9,98,73,TRUE
27.9,98,73,TRUE
27.8,98,73,TRUE
27.8,98,73,TRUE
27.9,98,73,TRUE
27.9,98,73,TRUE
27.8,98,73,TRUE
27.8,98,73,TRUE
27.8,98,73,TRUE
27.8,98,73,TRUE
27.9,98,73,TRUE
27.9,98,73,TRUE
27.9,98,73,TRUE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28.1,98,73,FALSE
28.1,98,73,FALSE
28.1,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.7,98,73,FALSE
27.7,98,73,FALSE
27.7,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.7,98,73,FALSE
27.7,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.7,98,73,FALSE
27.7,98,73,FALSE
27.7,98,73,FALSE
27.7,98,73,FALSE
27.7,98,73,FALSE
27.7,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28.1,98,73,FALSE
28.1,98,73,FALSE
28.1,98,73,FALSE
28.1,98,73,FALSE
28.1,98,73,FALSE
28.1,98,73,FALSE
28.1,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28.1,98,73,FALSE
28.1,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28.1,98,73,FALSE
28.1,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28.1,98,73,FALSE
28.1,98,73,FALSE
28.1,98,73,FALSE
28.1,98,73,FALSE
28.1,98,73,FALSE
28.1,98,73,FALSE
28.1,98,73,FALSE
28.1,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,85,TRUE
28,98,79,TRUE
27.9,98,73,TRUE
28,98,86,TRUE
28,95,73,TRUE
27.5,98,73,TRUE
27.9,98,73,TRUE
28,96,73,TRUE
28,93,73,TRUE
27.7,98,73,TRUE
28,98,84,TRUE
28,97,73,TRUE
28.4,98,73,TRUE
27.8,98,73,TRUE
28,97,73,TRUE
27.6,98,73,TRUE
28,98,81,TRUE
28,97,73,TRUE
28,98,87,TRUE
27.6,98,73,TRUE
28.4,98,73,TRUE
27.9,96,73,TRUE
27.9,96,73,TRUE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28.1,98,73,FALSE
28.1,98,73,FALSE
28.1,98,73,FALSE
28.1,98,73,FALSE
28.1,98,73,FALSE
28.1,98,73,FALSE
28.1,98,73,FALSE
28.1,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.3,98,73,FALSE
28.3,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.3,98,73,FALSE
28.3,98,73,FALSE
28.3,98,73,FALSE
28.3,98,73,FALSE
28.3,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.3,98,73,FALSE
28.3,98,73,FALSE
28.3,98,73,FALSE
28.3,98,73,FALSE
28.3,98,73,FALSE
28.3,98,73,FALSE
28.3,98,73,FALSE
28.3,98,73,FALSE
28.3,98,73,FALSE
28.3,98,73,FALSE
28.3,98,73,FALSE
28.3,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.2,98,73,FALSE
28.1,98,73,FALSE
28.1,98,73,FALSE
28.1,98,73,FALSE
28.1,98,73,FALSE
28.1,98,73,FALSE
28.1,98,73,FALSE
28.1,98,73,FALSE
28.1,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,TRUE
27.9,98,73,TRUE
27.9,98,73,TRUE
27.9,98,73,TRUE
27.9,98,73,TRUE
27.9,98,73,TRUE
27.9,98,73,TRUE
27.9,98,73,TRUE
27.9,98,73,TRUE
27.9,98,73,TRUE
27.9,98,73,TRUE
27.9,98,73,TRUE
27.9,98,73,TRUE
27.9,98,73,TRUE
27.9,98,73,TRUE
27.9,98,73,TRUE
27.9,98,73,TRUE
27.9,98,73,FALSE
27.9,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
28,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.9,98,73,FALSE
27.9,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.7,98,73,FALSE
27.7,98,73,FALSE
27.7,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.8,98,73,FALSE
27.7,98,73,FALSE
27.7,98,73,FALSE
27.7,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.7,98,73,FALSE
27.7,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.5,98,73,TRUE
27.5,98,73,TRUE
27.5,98,73,TRUE
27.5,98,73,TRUE
27.5,98,73,TRUE
27.5,98,73,TRUE
27.5,98,73,TRUE
27.5,98,73,TRUE
27.5,98,73,TRUE
27.5,98,73,TRUE
27.5,98,73,TRUE
27.4,98,73,TRUE
27.4,98,73,TRUE
27.4,98,73,TRUE
27.4,98,73,TRUE
27.4,98,73,TRUE
27.3,98,73,TRUE
27.3,98,73,TRUE
27.3,98,73,TRUE
27.3,98,73,TRUE
27.3,98,73,TRUE
27.3,98,73,TRUE
27.3,98,73,TRUE
27.3,98,73,TRUE
27.3,98,73,TRUE
27.3,98,73,TRUE
27.3,98,73,TRUE
27.3,98,73,TRUE
27.3,98,73,FALSE
27.3,98,73,FALSE
27.3,98,73,FALSE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.3,98,73,FALSE
27.3,98,73,FALSE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.3,98,73,FALSE
27.3,98,73,FALSE
27.3,98,73,FALSE
27.3,98,73,FALSE
27.3,98,73,FALSE
27.4,98,73,FALSE
27.4,98,73,FALSE
27.4,98,73,FALSE
27.4,98,73,FALSE
27.4,98,73,FALSE
27.4,98,73,FALSE
27.4,98,73,FALSE
27.4,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.4,98,73,FALSE
27.4,98,73,FALSE
27.4,98,73,FALSE
27.4,98,73,FALSE
27.4,98,73,FALSE
27.4,98,73,FALSE
27.4,98,73,FALSE
27.4,98,73,FALSE
27.4,98,73,FALSE
27.4,98,73,FALSE
27.3,98,73,FALSE
27.3,98,73,FALSE
27.4,98,73,FALSE
27.4,98,73,FALSE
27.4,98,73,FALSE
27.4,98,73,FALSE
27.4,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.6,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,FALSE
27.5,98,73,TRUE
27.5,98,73,TRUE
27.5,98,73,TRUE
27.5,98,73,TRUE
27.4,98,73,TRUE
27.4,98,73,TRUE
27.4,98,73,TRUE
27.4,98,73,TRUE
27.4,98,73,TRUE
27.3,98,73,TRUE
27.3,98,73,TRUE
27.3,98,73,TRUE
27.3,98,73,TRUE
27.3,98,73,TRUE
27.3,98,73,TRUE
27.3,98,73,TRUE
27.3,98,73,TRUE
27.3,98,73,TRUE
27.3,98,73,TRUE
27.4,98,73,TRUE
27.4,98,73,TRUE
27.4,98,73,TRUE
27.3,98,73,TRUE
27.3,98,73,TRUE
27.3,98,73,TRUE
27.3,98,73,TRUE
27.3,98,73,TRUE
27.2,98,73,TRUE
27.2,98,73,TRUE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.2,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27.1,98,73,FALSE
27,98,73,FALSE
27,98,73,FALSE
27,98,73,FALSE
27,98,73,FALSE
27,98,73,FALSE
27,98,73,FALSE
26.9,98,73,FALSE
26.9,98,73,FALSE
26.9,98,73,FALSE
26.9,98,73,FALSE
26.9,98,73,FALSE
26.9,98,73,FALSE
26.9,98,73,FALSE
26.9,98,73,FALSE
26.9,98,73,FALSE
26.9,98,73,FALSE
